SUBJECTID,age,emotion,ACTOR,presentNumber,meanAmpNC
26,olderAgeGroup,B,4,7,20.483
26,olderAgeGroup,B,4,8,26.963
26,olderAgeGroup,B,4,9,19.411
26,olderAgeGroup,B,4,10,14.375
26,olderAgeGroup,B,5,1,18.443
26,olderAgeGroup,B,5,2,7.849
26,olderAgeGroup,B,5,3,12.088
26,olderAgeGroup,B,5,4,11.393
26,olderAgeGroup,B,5,5,15.085
26,olderAgeGroup,B,5,6,-2.484
26,olderAgeGroup,B,5,7,16.941
26,olderAgeGroup,B,5,8,13.022
26,olderAgeGroup,B,5,9,25.443
26,olderAgeGroup,B,5,10,18.497
26,olderAgeGroup,A,1,1,-3.552
26,olderAgeGroup,A,1,2,-13.66
26,olderAgeGroup,A,1,3,-9.335
26,olderAgeGroup,A,1,4,-15.274
26,olderAgeGroup,A,1,5,-3.661
26,olderAgeGroup,A,1,6,3.534
26,olderAgeGroup,A,1,7,-7.984
26,olderAgeGroup,A,1,8,0.125
26,olderAgeGroup,A,1,9,-5.891
26,olderAgeGroup,A,1,10,3.537
26,olderAgeGroup,A,2,1,5.816
26,olderAgeGroup,A,2,2,7.65
26,olderAgeGroup,A,2,3,-0.765
26,olderAgeGroup,A,2,4,7.271
26,olderAgeGroup,A,2,5,10.95
26,olderAgeGroup,A,2,6,19.529
26,olderAgeGroup,A,2,7,7.808
26,olderAgeGroup,A,2,8,12.279
26,olderAgeGroup,A,2,9,14.889
26,olderAgeGroup,A,2,10,18.674
26,olderAgeGroup,A,3,1,-3.271
26,olderAgeGroup,A,3,2,-9.019
26,olderAgeGroup,A,3,3,4.891
26,olderAgeGroup,A,3,4,-4.588
26,olderAgeGroup,A,3,5,-11.218
26,olderAgeGroup,A,3,6,3.898
26,olderAgeGroup,A,3,7,6.906
26,olderAgeGroup,A,3,8,12.546
26,olderAgeGroup,A,3,9,5.46
26,olderAgeGroup,A,3,10,6.279
26,olderAgeGroup,A,4,1,14.389
26,olderAgeGroup,A,4,2,23.243
26,olderAgeGroup,A,4,3,19.318
26,olderAgeGroup,A,4,4,26.438
26,olderAgeGroup,A,4,5,17.483
26,olderAgeGroup,A,4,6,29.423
26,olderAgeGroup,A,4,7,18.994
26,olderAgeGroup,A,4,8,43.581
26,olderAgeGroup,A,4,9,22.65
26,olderAgeGroup,A,4,10,40.612
26,olderAgeGroup,A,5,1,-0.316
26,olderAgeGroup,A,5,2,6.892
26,olderAgeGroup,A,5,3,7.95
26,olderAgeGroup,A,5,4,16.679
26,olderAgeGroup,A,5,5,24.034
26,olderAgeGroup,A,5,6,11.192
26,olderAgeGroup,A,5,7,12.809
26,olderAgeGroup,A,5,8,10.675
26,olderAgeGroup,A,5,9,7.436
26,olderAgeGroup,A,5,10,21.04
27,youngerAgeGroup,B,1,1,-3.714
27,youngerAgeGroup,B,1,2,-7.449
27,youngerAgeGroup,B,1,3,-14.245
27,youngerAgeGroup,B,1,4,17.912
27,youngerAgeGroup,B,1,5,10.697
27,youngerAgeGroup,B,1,6,-7.872
27,youngerAgeGroup,B,1,7,15.242
27,youngerAgeGroup,B,1,8,27.994
27,youngerAgeGroup,B,1,9,9.733
27,youngerAgeGroup,B,1,10,16.288
27,youngerAgeGroup,B,2,1,4.732
27,youngerAgeGroup,B,2,2,10.524
27,youngerAgeGroup,B,2,3,23.655
27,youngerAgeGroup,B,2,4,22.13
27,youngerAgeGroup,B,2,5,15.174
27,youngerAgeGroup,B,2,6,5.227
27,youngerAgeGroup,B,2,7,19.301
27,youngerAgeGroup,B,2,8,23.282
27,youngerAgeGroup,B,2,9,31.996
27,youngerAgeGroup,B,2,10,2.602
27,youngerAgeGroup,B,3,1,-1.511
27,youngerAgeGroup,B,3,2,-0.509
27,youngerAgeGroup,B,3,3,4.39
27,youngerAgeGroup,B,3,4,7.364
27,youngerAgeGroup,B,3,5,-1.53
27,youngerAgeGroup,B,3,6,12.303
27,youngerAgeGroup,B,3,7,21.659
27,youngerAgeGroup,B,3,8,4.683
27,youngerAgeGroup,B,3,9,16.236
27,youngerAgeGroup,B,3,10,35.658
27,youngerAgeGroup,B,4,1,18.39
27,youngerAgeGroup,B,4,2,14.582
27,youngerAgeGroup,B,4,3,40.149
27,youngerAgeGroup,B,4,4,21.022
27,youngerAgeGroup,B,4,5,32.209
27,youngerAgeGroup,B,4,6,30.277
27,youngerAgeGroup,B,4,7,23.988
27,youngerAgeGroup,B,4,8,37.272
27,youngerAgeGroup,B,4,9,21.357
27,youngerAgeGroup,B,4,10,29.298
27,youngerAgeGroup,B,5,1,24.429
27,youngerAgeGroup,B,5,2,23.97
27,youngerAgeGroup,B,5,3,18.719
27,youngerAgeGroup,B,5,4,28.537
27,youngerAgeGroup,B,5,5,23.865
27,youngerAgeGroup,B,5,6,34.217
27,youngerAgeGroup,B,5,7,25.245
27,youngerAgeGroup,B,5,8,27.545
27,youngerAgeGroup,B,5,9,19.079
27,youngerAgeGroup,B,5,10,33.483
27,youngerAgeGroup,A,1,1,-9.43
27,youngerAgeGroup,A,1,2,-9.658
27,youngerAgeGroup,A,1,3,-6.634
27,youngerAgeGroup,A,1,4,-3.901
27,youngerAgeGroup,A,1,5,0.857
27,youngerAgeGroup,A,1,6,4.578
27,youngerAgeGroup,A,1,7,10.071
27,youngerAgeGroup,A,1,8,10.65
27,youngerAgeGroup,A,1,9,-6.248
27,youngerAgeGroup,A,1,10,16.435
27,youngerAgeGroup,A,2,1,9.224
27,youngerAgeGroup,A,2,2,9.091
27,youngerAgeGroup,A,2,3,3.72
27,youngerAgeGroup,A,2,4,21.211
27,youngerAgeGroup,A,2,5,13.665
27,youngerAgeGroup,A,2,6,18.968
27,youngerAgeGroup,A,2,7,18.381
27,youngerAgeGroup,A,2,8,26.451
27,youngerAgeGroup,A,2,9,9.122
27,youngerAgeGroup,A,2,10,21.53
27,youngerAgeGroup,A,3,1,5.387
27,youngerAgeGroup,A,3,2,3.873
27,youngerAgeGroup,A,3,3,2.056
27,youngerAgeGroup,A,3,4,3.289
27,youngerAgeGroup,A,3,5,12.728
27,youngerAgeGroup,A,3,6,-0.387
27,youngerAgeGroup,A,3,7,9.917
27,youngerAgeGroup,A,3,8,17.995
27,youngerAgeGroup,A,3,9,12.458
27,youngerAgeGroup,A,3,10,40.989
27,youngerAgeGroup,A,4,1,17.275
27,youngerAgeGroup,A,4,2,24.942
27,youngerAgeGroup,A,4,3,21.837
27,youngerAgeGroup,A,4,4,40.044
27,youngerAgeGroup,A,4,5,4.718
27,youngerAgeGroup,A,4,6,23.502
27,youngerAgeGroup,A,4,7,34.227
27,youngerAgeGroup,A,4,8,22.69
27,youngerAgeGroup,A,4,9,42.857
27,youngerAgeGroup,A,4,10,41.413
27,youngerAgeGroup,A,5,1,16.532
27,youngerAgeGroup,A,5,2,15.027
27,youngerAgeGroup,A,5,3,27.766
27,youngerAgeGroup,A,5,4,20
27,youngerAgeGroup,A,5,5,24.588
27,youngerAgeGroup,A,5,6,30.75
27,youngerAgeGroup,A,5,7,28.537
27,youngerAgeGroup,A,5,8,19.199
27,youngerAgeGroup,A,5,9,29.419
27,youngerAgeGroup,A,5,10,22.884
28,youngerAgeGroup,B,1,1,4.766
28,youngerAgeGroup,B,1,2,-8.861
28,youngerAgeGroup,B,1,3,-7.374
28,youngerAgeGroup,B,1,4,-5.326
28,youngerAgeGroup,B,1,5,-24.803
28,youngerAgeGroup,B,1,6,-10.462
28,youngerAgeGroup,B,1,7,-12.933
28,youngerAgeGroup,B,1,8,-0.669
28,youngerAgeGroup,B,1,9,-4.674
28,youngerAgeGroup,B,1,10,13.101
28,youngerAgeGroup,B,2,1,-1.265
28,youngerAgeGroup,B,2,2,-6.19
28,youngerAgeGroup,B,2,3,-12.339
28,youngerAgeGroup,B,2,4,-2.547
28,youngerAgeGroup,B,2,5,5.516
28,youngerAgeGroup,B,2,6,9.203
28,youngerAgeGroup,B,2,7,-0.175
28,youngerAgeGroup,B,2,8,8.888
28,youngerAgeGroup,B,2,9,2.304
28,youngerAgeGroup,B,2,10,22.46
28,youngerAgeGroup,B,3,1,-15.441
28,youngerAgeGroup,B,3,2,-5.197
28,youngerAgeGroup,B,3,3,-10.003
28,youngerAgeGroup,B,3,4,1.695
28,youngerAgeGroup,B,3,5,4.978
28,youngerAgeGroup,B,3,6,1.764
28,youngerAgeGroup,B,3,7,8.714
28,youngerAgeGroup,B,3,8,13.03
28,youngerAgeGroup,B,3,9,6.598
28,youngerAgeGroup,B,3,10,11.312
28,youngerAgeGroup,B,4,1,12.889
28,youngerAgeGroup,B,4,2,2.358
28,youngerAgeGroup,B,4,3,28.259
28,youngerAgeGroup,B,4,4,22.714
28,youngerAgeGroup,B,4,5,26.489
28,youngerAgeGroup,B,4,6,15.854
28,youngerAgeGroup,B,4,7,24.376
28,youngerAgeGroup,B,4,8,14.919
28,youngerAgeGroup,B,4,9,20.432
28,youngerAgeGroup,B,4,10,29.208
28,youngerAgeGroup,B,5,1,2.352
28,youngerAgeGroup,B,5,2,5.434
28,youngerAgeGroup,B,5,3,6.892
28,youngerAgeGroup,B,5,4,17.762
28,youngerAgeGroup,B,5,5,12.886
28,youngerAgeGroup,B,5,6,15.466
28,youngerAgeGroup,B,5,7,20.927
28,youngerAgeGroup,B,5,8,33.51
28,youngerAgeGroup,B,5,9,21.25
28,youngerAgeGroup,B,5,10,22.56
28,youngerAgeGroup,A,1,1,-15.569
28,youngerAgeGroup,A,1,2,-15.675
28,youngerAgeGroup,A,1,3,-13.462
28,youngerAgeGroup,A,1,4,-5.326
28,youngerAgeGroup,A,1,5,-17.824
28,youngerAgeGroup,A,1,6,-4.211
28,youngerAgeGroup,A,1,7,-3.355
28,youngerAgeGroup,A,1,8,3.177
28,youngerAgeGroup,A,1,9,-18.263
28,youngerAgeGroup,A,1,10,-0.327
28,youngerAgeGroup,A,2,1,-3.488
28,youngerAgeGroup,A,2,2,-1.207
28,youngerAgeGroup,A,2,3,6.944
28,youngerAgeGroup,A,2,4,-0.343
28,youngerAgeGroup,A,2,5,14.505
28,youngerAgeGroup,A,2,6,-3.435
28,youngerAgeGroup,A,2,7,-5.42
28,youngerAgeGroup,A,2,8,-4.389
28,youngerAgeGroup,A,2,9,1.655
28,youngerAgeGroup,A,2,10,2.536
28,youngerAgeGroup,A,3,1,5.977
28,youngerAgeGroup,A,3,2,-19.632
28,youngerAgeGroup,A,3,3,-12.314
28,youngerAgeGroup,A,3,4,14.258
28,youngerAgeGroup,A,3,5,3.003
28,youngerAgeGroup,A,3,6,5.55
28,youngerAgeGroup,A,3,7,-9.446
28,youngerAgeGroup,A,3,8,14.635
28,youngerAgeGroup,A,3,9,2.227
28,youngerAgeGroup,A,3,10,14.002
28,youngerAgeGroup,A,4,1,18.683
28,youngerAgeGroup,A,4,2,25.676
28,youngerAgeGroup,A,4,3,13.868
28,youngerAgeGroup,A,4,4,8.99
28,youngerAgeGroup,A,4,5,21.939
28,youngerAgeGroup,A,4,6,17.689
28,youngerAgeGroup,A,4,7,8.426
28,youngerAgeGroup,A,4,8,11.57
28,youngerAgeGroup,A,4,9,9.067
28,youngerAgeGroup,A,4,10,23.076
28,youngerAgeGroup,A,5,1,8.711
28,youngerAgeGroup,A,5,2,8.563
28,youngerAgeGroup,A,5,3,-5.03
28,youngerAgeGroup,A,5,4,4.378
28,youngerAgeGroup,A,5,5,-7.516
28,youngerAgeGroup,A,5,6,2.106
28,youngerAgeGroup,A,5,7,8.506
28,youngerAgeGroup,A,5,8,25.156
28,youngerAgeGroup,A,5,9,30.353
28,youngerAgeGroup,A,5,10,9.967
29,olderAgeGroup,B,1,1,-36.406
29,olderAgeGroup,B,1,2,-15.386
29,olderAgeGroup,B,1,3,-21.025
29,olderAgeGroup,B,1,4,-20.035
29,olderAgeGroup,B,1,5,-12.612
29,olderAgeGroup,B,1,6,-25.634
29,olderAgeGroup,B,1,7,-2.03
29,olderAgeGroup,B,1,8,-22.007
29,olderAgeGroup,B,1,9,-11.107
29,olderAgeGroup,B,1,10,-4.278
29,olderAgeGroup,B,2,1,-17.143
29,olderAgeGroup,B,2,2,-6.344
29,olderAgeGroup,B,2,3,0.23
29,olderAgeGroup,B,2,4,-4.895
29,olderAgeGroup,B,2,5,1.122
29,olderAgeGroup,B,2,6,-17.621
29,olderAgeGroup,B,2,7,-5.286
29,olderAgeGroup,B,2,8,-8.622
29,olderAgeGroup,B,2,9,-10.097
29,olderAgeGroup,B,2,10,-3.999
29,olderAgeGroup,B,3,1,-13.038
29,olderAgeGroup,B,3,2,-9.523
29,olderAgeGroup,B,3,3,-14.753
29,olderAgeGroup,B,3,4,-18.183
29,olderAgeGroup,B,3,5,-6.805
29,olderAgeGroup,B,3,6,-13.266
29,olderAgeGroup,B,3,7,-15.542
29,olderAgeGroup,B,3,8,-1.328
29,olderAgeGroup,B,3,9,-2.646
29,olderAgeGroup,B,3,10,-6.231
29,olderAgeGroup,B,4,1,-0.098
29,olderAgeGroup,B,4,2,10.118
29,olderAgeGroup,B,4,3,14.882
29,olderAgeGroup,B,4,4,8.948
29,olderAgeGroup,B,4,5,-1.394
29,olderAgeGroup,B,4,6,4.914
29,olderAgeGroup,B,4,7,3.706
29,olderAgeGroup,B,4,8,9.678
29,olderAgeGroup,B,4,9,22.702
29,olderAgeGroup,B,4,10,19.008
29,olderAgeGroup,B,5,1,-14.883
29,olderAgeGroup,B,5,2,14.696
29,olderAgeGroup,B,5,3,-7.543
29,olderAgeGroup,B,5,4,-4.791
29,olderAgeGroup,B,5,5,-3.351
29,olderAgeGroup,B,5,6,8.737
29,olderAgeGroup,B,5,7,9.722
29,olderAgeGroup,B,5,8,19.183
29,olderAgeGroup,B,5,9,-0.151
29,olderAgeGroup,B,5,10,-7.19
29,olderAgeGroup,A,1,1,-15.702
29,olderAgeGroup,A,1,2,-28.408
29,olderAgeGroup,A,1,3,-27.827
29,olderAgeGroup,A,1,4,-23.279
29,olderAgeGroup,A,1,5,-4.553
29,olderAgeGroup,A,1,6,-13.948
29,olderAgeGroup,A,1,7,-11.175
29,olderAgeGroup,A,1,8,4.015
29,olderAgeGroup,A,1,9,-5.739
29,olderAgeGroup,A,1,10,4.839
29,olderAgeGroup,A,2,1,9.967
29,olderAgeGroup,A,2,2,-8.263
29,olderAgeGroup,A,2,3,-6.732
29,olderAgeGroup,A,2,4,-4.939
29,olderAgeGroup,A,2,5,11.111
29,olderAgeGroup,A,2,6,-7.692
29,olderAgeGroup,A,2,7,-1.314
29,olderAgeGroup,A,2,8,-14.577
29,olderAgeGroup,A,2,9,-13.514
29,olderAgeGroup,A,2,10,-9.794
29,olderAgeGroup,A,3,1,-5.11
29,olderAgeGroup,A,3,2,-10.784
29,olderAgeGroup,A,3,3,-3.913
29,olderAgeGroup,A,3,4,-10.24
29,olderAgeGroup,A,3,5,-8.715
29,olderAgeGroup,A,3,6,-1.168
29,olderAgeGroup,A,3,7,-0.003
29,olderAgeGroup,A,3,8,-6.102
29,olderAgeGroup,A,3,9,-4.105
29,olderAgeGroup,A,3,10,2.027
29,olderAgeGroup,A,4,1,2.603
29,olderAgeGroup,A,4,2,9.267
29,olderAgeGroup,A,4,3,-3.666
29,olderAgeGroup,A,4,4,13.078
29,olderAgeGroup,A,4,5,-8.119
29,olderAgeGroup,A,4,6,25.464
29,olderAgeGroup,A,4,7,6.723
29,olderAgeGroup,A,4,8,7.003
29,olderAgeGroup,A,4,9,2.081
29,olderAgeGroup,A,4,10,29.06
29,olderAgeGroup,A,5,1,5.16
29,olderAgeGroup,A,5,2,-2.178
29,olderAgeGroup,A,5,3,9.095
29,olderAgeGroup,A,5,4,-6.279
29,olderAgeGroup,A,5,5,18.975
29,olderAgeGroup,A,5,6,11.413
29,olderAgeGroup,A,5,7,3.245
29,olderAgeGroup,A,5,8,18.608
29,olderAgeGroup,A,5,9,-0.226
29,olderAgeGroup,A,5,10,0.337
30,olderAgeGroup,B,1,1,-4.038
30,olderAgeGroup,B,1,2,-3.377
30,olderAgeGroup,B,1,3,2.704
30,olderAgeGroup,B,1,4,6.663
30,olderAgeGroup,B,1,5,6.736
30,olderAgeGroup,B,1,6,11.59
30,olderAgeGroup,B,1,7,7.156
30,olderAgeGroup,B,1,8,2.713
30,olderAgeGroup,B,1,9,3.932
30,olderAgeGroup,B,1,10,-9.516
30,olderAgeGroup,B,2,1,13.559
30,olderAgeGroup,B,2,2,12.678
30,olderAgeGroup,B,2,3,9.265
30,olderAgeGroup,B,2,4,16.845
30,olderAgeGroup,B,2,5,24.196
30,olderAgeGroup,B,2,6,25.705
30,olderAgeGroup,B,2,7,23.719
30,olderAgeGroup,B,2,8,15.593
30,olderAgeGroup,B,2,9,17.004
30,olderAgeGroup,B,2,10,14.45
30,olderAgeGroup,B,3,1,-0.878
30,olderAgeGroup,B,3,2,-0.149
30,olderAgeGroup,B,3,3,10.269
30,olderAgeGroup,B,3,4,14.572
30,olderAgeGroup,B,3,5,-0.905
30,olderAgeGroup,B,3,6,10.587
30,olderAgeGroup,B,3,7,16.224
30,olderAgeGroup,B,3,8,20.32
30,olderAgeGroup,B,3,9,7.009
30,olderAgeGroup,B,3,10,13.248
30,olderAgeGroup,B,4,1,13.728
30,olderAgeGroup,B,4,2,15.324
30,olderAgeGroup,B,4,3,19.911
30,olderAgeGroup,B,4,4,19.994
30,olderAgeGroup,B,4,5,23.759
30,olderAgeGroup,B,4,6,40.793
30,olderAgeGroup,B,4,7,30.499
30,olderAgeGroup,B,4,8,37.943
30,olderAgeGroup,B,4,9,28.967
30,olderAgeGroup,B,4,10,20.148
30,olderAgeGroup,B,5,1,18.382
30,olderAgeGroup,B,5,2,17.653
30,olderAgeGroup,B,5,3,16.767
30,olderAgeGroup,B,5,4,19.402
30,olderAgeGroup,B,5,5,13.13
30,olderAgeGroup,B,5,6,11.382
30,olderAgeGroup,B,5,7,21.296
30,olderAgeGroup,B,5,8,22.442
30,olderAgeGroup,B,5,9,27.743
30,olderAgeGroup,B,5,10,32.887
30,olderAgeGroup,A,1,1,-0.256
30,olderAgeGroup,A,1,2,2.988
30,olderAgeGroup,A,1,3,-5.674
30,olderAgeGroup,A,1,4,6.556
30,olderAgeGroup,A,1,5,-0.331
30,olderAgeGroup,A,1,6,6.411
30,olderAgeGroup,A,1,7,-15.306
30,olderAgeGroup,A,1,8,9.548
30,olderAgeGroup,A,1,9,4.835
30,olderAgeGroup,A,1,10,16.051
30,olderAgeGroup,A,2,1,-5.13
30,olderAgeGroup,A,2,2,6.98
30,olderAgeGroup,A,2,3,19.017
30,olderAgeGroup,A,2,4,2.523
30,olderAgeGroup,A,2,5,18.395
30,olderAgeGroup,A,2,6,13.333
30,olderAgeGroup,A,2,7,4.224
30,olderAgeGroup,A,2,8,17.404
30,olderAgeGroup,A,2,9,27.034
30,olderAgeGroup,A,2,10,25.925
30,olderAgeGroup,A,3,1,8.171
30,olderAgeGroup,A,3,2,-2.361
30,olderAgeGroup,A,3,3,0.029
30,olderAgeGroup,A,3,4,-1.064
30,olderAgeGroup,A,3,5,-1.775
30,olderAgeGroup,A,3,6,11.921
30,olderAgeGroup,A,3,7,24.156
30,olderAgeGroup,A,3,8,11.756
30,olderAgeGroup,A,3,9,18.901
30,olderAgeGroup,A,3,10,5.615
30,olderAgeGroup,A,4,1,19.204
30,olderAgeGroup,A,4,2,18.668
30,olderAgeGroup,A,4,3,35.182
30,olderAgeGroup,A,4,4,28.03
30,olderAgeGroup,A,4,5,31.766
30,olderAgeGroup,A,4,6,21.611
30,olderAgeGroup,A,4,7,26.56
30,olderAgeGroup,A,4,8,45.676
30,olderAgeGroup,A,4,9,26.884
30,olderAgeGroup,A,4,10,32.303
30,olderAgeGroup,A,5,1,11.715
30,olderAgeGroup,A,5,2,30.23
30,olderAgeGroup,A,5,3,11.12
30,olderAgeGroup,A,5,4,8.987
30,olderAgeGroup,A,5,5,32.173
30,olderAgeGroup,A,5,6,23.306
30,olderAgeGroup,A,5,7,10.631
30,olderAgeGroup,A,5,8,32.456
30,olderAgeGroup,A,5,9,33.462
30,olderAgeGroup,A,5,10,29.575
31,youngerAgeGroup,B,1,1,-43.296
31,youngerAgeGroup,B,1,2,-36.825
31,youngerAgeGroup,B,1,3,-34.687
31,youngerAgeGroup,B,1,4,-40.727
31,youngerAgeGroup,B,1,5,-43.19
31,youngerAgeGroup,B,1,6,-44.691
31,youngerAgeGroup,B,1,7,-33.558
31,youngerAgeGroup,B,1,8,-34.38
31,youngerAgeGroup,B,1,9,-33.367
31,youngerAgeGroup,B,1,10,-29.023
31,youngerAgeGroup,B,2,1,-31.718
31,youngerAgeGroup,B,2,2,-30.527
31,youngerAgeGroup,B,2,3,-31.314
31,youngerAgeGroup,B,2,4,-25.291
31,youngerAgeGroup,B,2,5,-29.343
31,youngerAgeGroup,B,2,6,-28.948
31,youngerAgeGroup,B,2,7,-24.105
31,youngerAgeGroup,B,2,8,-16.378
31,youngerAgeGroup,B,2,9,-27.406
31,youngerAgeGroup,B,2,10,-17.586
31,youngerAgeGroup,B,3,1,-30.433
31,youngerAgeGroup,B,3,2,-22.717
31,youngerAgeGroup,B,3,3,-42.81
31,youngerAgeGroup,B,3,4,-42.971
31,youngerAgeGroup,B,3,5,-31.441
31,youngerAgeGroup,B,3,6,-22.717
31,youngerAgeGroup,B,3,7,-36.145
31,youngerAgeGroup,B,3,8,-25.253
31,youngerAgeGroup,B,3,9,-36.352
31,youngerAgeGroup,B,3,10,-30.278
31,youngerAgeGroup,B,4,1,-36.257
31,youngerAgeGroup,B,4,2,-24.493
31,youngerAgeGroup,B,4,3,-13.692
31,youngerAgeGroup,B,4,4,-22.949
31,youngerAgeGroup,B,4,5,-16.379
31,youngerAgeGroup,B,4,6,-3.762
31,youngerAgeGroup,B,4,7,-7.778
31,youngerAgeGroup,B,4,8,-16.204
31,youngerAgeGroup,B,4,9,-17.515
31,youngerAgeGroup,B,4,10,-1.172
31,youngerAgeGroup,B,5,1,-25.521
31,youngerAgeGroup,B,5,2,-34.647
31,youngerAgeGroup,B,5,3,-35.282
31,youngerAgeGroup,B,5,4,-9.526
31,youngerAgeGroup,B,5,5,-21.384
31,youngerAgeGroup,B,5,6,-15.997
31,youngerAgeGroup,B,5,7,-33.439
31,youngerAgeGroup,B,5,8,-22.772
31,youngerAgeGroup,B,5,9,-12.759
31,youngerAgeGroup,B,5,10,5.684
31,youngerAgeGroup,A,1,1,-40.404
31,youngerAgeGroup,A,1,2,-44.051
31,youngerAgeGroup,A,1,3,-27.33
31,youngerAgeGroup,A,1,4,-42.085
31,youngerAgeGroup,A,1,5,-44.1
31,youngerAgeGroup,A,1,6,-26.247
31,youngerAgeGroup,A,1,7,-41.475
31,youngerAgeGroup,A,1,8,-28.495
31,youngerAgeGroup,A,1,9,-43.529
31,youngerAgeGroup,A,1,10,-32.259
31,youngerAgeGroup,A,2,1,-34.44
31,youngerAgeGroup,A,2,2,-23.867
31,youngerAgeGroup,A,2,3,-27.511
31,youngerAgeGroup,A,2,4,-29.313
31,youngerAgeGroup,A,2,5,-27.711
31,youngerAgeGroup,A,2,6,-32.547
31,youngerAgeGroup,A,2,7,-29.638
31,youngerAgeGroup,A,2,8,-22.385
31,youngerAgeGroup,A,2,9,-31.227
31,youngerAgeGroup,A,2,10,-22.971
31,youngerAgeGroup,A,3,1,-43.934
31,youngerAgeGroup,A,3,2,-37.259
31,youngerAgeGroup,A,3,3,-34.321
31,youngerAgeGroup,A,3,4,-13.532
31,youngerAgeGroup,A,3,5,-31.417
31,youngerAgeGroup,A,3,6,-30.924
31,youngerAgeGroup,A,3,7,-28.887
31,youngerAgeGroup,A,3,8,-30.036
31,youngerAgeGroup,A,3,9,-29.217
31,youngerAgeGroup,A,3,10,-24.49
31,youngerAgeGroup,A,4,1,-16.212
31,youngerAgeGroup,A,4,2,-15.972
31,youngerAgeGroup,A,4,3,-27.123
31,youngerAgeGroup,A,4,4,-18.058
31,youngerAgeGroup,A,4,5,-33.698
31,youngerAgeGroup,A,4,6,-19.522
31,youngerAgeGroup,A,4,7,-4.496
31,youngerAgeGroup,A,4,8,-21.662
31,youngerAgeGroup,A,4,9,-15.013
31,youngerAgeGroup,A,4,10,-4.274
31,youngerAgeGroup,A,5,1,-28.033
31,youngerAgeGroup,A,5,2,-23.173
31,youngerAgeGroup,A,5,3,-21.53
31,youngerAgeGroup,A,5,4,-26.435
31,youngerAgeGroup,A,5,5,-30.042
31,youngerAgeGroup,A,5,6,-7.176
31,youngerAgeGroup,A,5,7,-27.818
31,youngerAgeGroup,A,5,8,-22.751
31,youngerAgeGroup,A,5,9,-20.13
31,youngerAgeGroup,A,5,10,-17.974
32,olderAgeGroup,B,1,1,-32.679
32,olderAgeGroup,B,1,2,-45.434
32,olderAgeGroup,B,1,3,-27.442
32,olderAgeGroup,B,1,4,-31.482
32,olderAgeGroup,B,1,5,-29.785
32,olderAgeGroup,B,1,6,-23.247
32,olderAgeGroup,B,1,7,-20.411
32,olderAgeGroup,B,1,8,-22.032
32,olderAgeGroup,B,1,9,-26.073
32,olderAgeGroup,B,1,10,-22.267
32,olderAgeGroup,B,2,1,-34.521
32,olderAgeGroup,B,2,2,-35.69
32,olderAgeGroup,B,2,3,-9.568
32,olderAgeGroup,B,2,4,-19.916
32,olderAgeGroup,B,2,5,-24.091
32,olderAgeGroup,B,2,6,-17.59
32,olderAgeGroup,B,2,7,-31.003
32,olderAgeGroup,B,2,8,-17.924
32,olderAgeGroup,B,2,9,-1.367
32,olderAgeGroup,B,2,10,-5.378
32,olderAgeGroup,B,3,1,-27.073
32,olderAgeGroup,B,3,2,-17.035
32,olderAgeGroup,B,3,3,-26.156
32,olderAgeGroup,B,3,4,-24.06
32,olderAgeGroup,B,3,5,-15.175
32,olderAgeGroup,B,3,6,-16.173
32,olderAgeGroup,B,3,7,-23.8
32,olderAgeGroup,B,3,8,-40.03
32,olderAgeGroup,B,3,9,0.179
32,olderAgeGroup,B,3,10,-17.788
32,olderAgeGroup,B,4,1,-17.978
32,olderAgeGroup,B,4,2,-2.947
32,olderAgeGroup,B,4,3,-19.96
32,olderAgeGroup,B,4,4,-21.15
32,olderAgeGroup,B,4,5,-14.73
32,olderAgeGroup,B,4,6,-7.276
32,olderAgeGroup,B,4,7,3.354
32,olderAgeGroup,B,4,8,3.084
32,olderAgeGroup,B,4,9,5.886
32,olderAgeGroup,B,4,10,21.499
32,olderAgeGroup,B,5,1,-25.643
32,olderAgeGroup,B,5,2,-26.123
32,olderAgeGroup,B,5,3,-7.804
32,olderAgeGroup,B,5,4,-12.407
32,olderAgeGroup,B,5,5,-9.963
32,olderAgeGroup,B,5,6,-13.624
32,olderAgeGroup,B,5,7,6.139
32,olderAgeGroup,B,5,8,-16.021
32,olderAgeGroup,B,5,9,0.235
32,olderAgeGroup,B,5,10,-2.51
32,olderAgeGroup,A,1,1,-33.957
32,olderAgeGroup,A,1,2,-40.148
32,olderAgeGroup,A,1,3,-40.905
32,olderAgeGroup,A,1,4,-41.226
32,olderAgeGroup,A,1,5,-25.103
32,olderAgeGroup,A,1,6,-38.237
32,olderAgeGroup,A,1,7,-14.449
32,olderAgeGroup,A,1,8,-10.063
32,olderAgeGroup,A,1,9,-19.155
32,olderAgeGroup,A,1,10,-22.237
32,olderAgeGroup,A,2,1,-15.41
32,olderAgeGroup,A,2,2,-15.77
32,olderAgeGroup,A,2,3,-21.837
32,olderAgeGroup,A,2,4,-11.512
32,olderAgeGroup,A,2,5,-3.272
32,olderAgeGroup,A,2,6,-8.14
32,olderAgeGroup,A,2,7,-15.716
32,olderAgeGroup,A,2,8,-24.175
32,olderAgeGroup,A,2,9,-3.63
32,olderAgeGroup,A,2,10,-32.149
32,olderAgeGroup,A,3,1,-22.318
32,olderAgeGroup,A,3,2,-27.18
